SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
CCFEE5311_003170-T1	CCFEE5311_009214-T1	7768	0.012841	0.179902	0.071380	2592.563042	1355.436958	2.121645	0.210591	1416
CCFEE5311_003467-T1	CCFEE5311_006394-T1	3944	0.011506	0.445605	0.025821	1503.986644	386.013356	3.699476	0.300499	630
CCFEE5311_003455-T1	CCFEE5311_006405-T1	9480	0.019437	0.212556	0.091443	3077.849016	1314.150984	4.043258	0.231663	1498
CCFEE5311_003489-T1	CCFEE5311_010927-T1	6058	0.027044	0.349868	0.077298	2203.556350	721.443650	2.678846	0.320003	982
CCFEE5311_003579-T1	CCFEE5311_007577-T1	4339	0.031949	0.354243	0.090190	1584.514394	521.485606	3.814936	0.335266	726
CCFEE5311_003583-T1	CCFEE5311_007588-T1	6184	0.024756	0.251775	0.098325	2217.664191	776.335809	2.031835	0.250864	998
CCFEE5311_003609-T1	CCFEE5311_012066-T1	4094	0.039628	0.120936	0.327677	1454.127613	573.872387	3.464457	0.187907	680
CCFEE5311_002681-T1	CCFEE5311_016142-T1	15204	0.034087	0.264808	0.128722	5529.282133	2066.717867	2.869335	0.290584	2553
CCFEE5311_003795-T1	CCFEE5311_016298-T1	3737	0.004762	0.420530	0.011323	1738.138385	337.861615	1.866512	0.217279	1122
CCFEE5311_003847-T1	CCFEE5311_009224-T1	4310	0.105264	0.309596	0.340003	1794.936175	695.063825	3.472751	0.486904	897
CCFEE5311_003849-T1	CCFEE5311_009222-T1	2594	0.057839	0.378669	0.152743	1094.424911	378.575089	2.431733	0.420886	705
CCFEE5311_003912-T1	CCFEE5311_014729-T1	3522	0.018444	0.237003	0.077823	1108.760461	424.239539	4.626594	0.236783	513
CCFEE5311_003958-T1	CCFEE5311_015902-T1	7518	0.023152	0.341840	0.067727	2655.305107	944.694893	3.506166	0.320341	1203
CCFEE5311_004076-T1	CCFEE5311_007455-T1	2866	0.081974	0.388025	0.211260	1155.814328	434.185672	2.188612	0.496644	558
CCFEE5311_004077-T1	CCFEE5311_007454-T1	4957	0.033660	0.189599	0.177530	1725.320437	644.679563	3.042054	0.228233	801
CCFEE5311_004084-T1	CCFEE5311_007447-T1	5156	0.034503	0.322651	0.106937	1840.708772	643.291228	3.577290	0.327379	830
CCFEE5311_004125-T1	CCFEE5311_006655-T1	2791	0.008597	0.272399	0.031561	936.095934	311.904066	3.514693	0.223582	418
CCFEE5311_004133-T1	CCFEE5311_008266-T1	7238	0.026351	0.354183	0.074401	2588.877127	855.122873	2.998932	0.323249	1161
CCFEE5311_004287-T1	CCFEE5311_010544-T1	7850	0.005369	0.163441	0.032851	2804.634904	798.365096	4.427034	0.121186	1201
CCFEE5311_004150-T1	CCFEE5311_014012-T1	10391	0.029209	0.254523	0.114761	3821.620543	1218.379457	2.706782	0.251032	1714
CCFEE5311_004295-T1	CCFEE5311_010535-T1	5784	0.029616	0.116758	0.253654	1829.400610	807.599390	5.651268	0.168912	903
CCFEE5311_004436-T1	CCFEE5311_007545-T1	5384	0.013779	0.210411	0.065486	1869.429973	665.570027	5.725634	0.196215	864
CCFEE5311_004483-T1	CCFEE5311_007320-T1	2714	0.023109	0.341349	0.067699	1040.203006	246.796994	2.331589	0.252405	435
CCFEE5311_004518-T1	CCFEE5311_017609-T1	8425	0.052495	0.199594	0.263010	3097.320263	1213.679737	2.666747	0.281724	1497
CCFEE5311_004523-T1	CCFEE5311_017614-T1	4743	0.032941	0.323169	0.101932	1753.994363	514.005637	2.851904	0.296150	807
CCFEE5311_004539-T1	CCFEE5311_017629-T1	3981	0.049551	0.229919	0.215515	1571.879469	477.120531	2.934282	0.274652	698
CCFEE5311_004620-T1	CCFEE5311_007050-T1	4131	0.019617	0.270969	0.072397	1396.597284	514.402716	5.864220	0.261828	647
CCFEE5311_004284-T1	CCFEE5311_007426-T1	12071	0.032961	0.317934	0.103674	4288.801646	1513.198354	3.290363	0.321852	1938
CCFEE5311_004641-T1	CCFEE5311_013038-T1	4229	0.024452	0.241594	0.101212	1622.089513	399.910487	2.299286	0.202195	685
CCFEE5311_004645-T1	CCFEE5311_012105-T1	6922	0.029808	0.456609	0.065280	2707.019749	661.980251	2.057904	0.341011	1209
CCFEE5311_004689-T1	CCFEE5311_012971-T1	4013	0.008578	0.189782	0.045201	1524.174039	317.825961	1.483457	0.119531	614
CCFEE5311_004749-T1	CCFEE5311_010261-T1	978	0.027197	0.109976	0.247300	667.758233	229.241767	1.820911	0.145058	704
CCFEE5311_004796-T1	CCFEE5311_016571-T1	5986	0.038668	0.311504	0.124135	2309.433353	642.566647	2.458000	0.294171	1071
CCFEE5311_004801-T1	CCFEE5311_016576-T1	3215	0.024429	0.215769	0.113219	1227.911137	311.088863	2.678634	0.189318	531
CCFEE5311_004822-T1	CCFEE5311_005770-T1	2532	0.063298	0.274735	0.230397	1016.070292	282.929708	1.479154	0.328051	437
CCFEE5311_004855-T1	CCFEE5311_011172-T1	3804	0.122246	0.237145	0.515491	1494.959520	692.040480	3.792408	0.475813	762
CCFEE5311_004695-T1	CCFEE5311_012977-T1	11042	0.031083	0.347217	0.089521	4015.839514	1426.160486	4.579581	0.341793	1817
CCFEE5311_004992-T1	CCFEE5311_010104-T1	3247	0.034687	0.271002	0.127995	1226.647488	396.352512	4.456273	0.277192	566
CCFEE5311_005153-T1	CCFEE5311_012996-T1	4962	0.009490	0.212708	0.044617	1749.950968	509.049032	2.688534	0.165852	753
CCFEE5311_005371-T1	CCFEE5311_016377-T1	6793	0.026746	0.323904	0.082575	2353.831119	838.168881	2.180955	0.314326	1091
CCFEE5311_005376-T1	CCFEE5311_016371-T1	6310	0.068626	0.333620	0.205702	2534.987686	903.012314	1.920137	0.414685	1229
CCFEE5311_005379-T1	CCFEE5311_016369-T1	2954	0.019856	0.245643	0.080834	1021.351906	313.648094	3.651783	0.218710	445
CCFEE5311_005391-T1	CCFEE5311_016357-T1	7279	0.010645	0.197905	0.053788	2650.277976	808.722024	2.863557	0.163280	1273
CCFEE5311_005394-T1	CCFEE5311_016354-T1	1716	0.036991	0.258453	0.143124	667.190476	217.809524	3.775313	0.274486	297
CCFEE5311_005457-T1	CCFEE5311_015041-T1	4056	0.003498	0.169878	0.020591	1433.558178	384.441822	7.492465	0.116044	624
CCFEE5311_005461-T1	CCFEE5311_015037-T1	5102	0.035800	0.229445	0.156030	1759.933792	637.066208	2.974761	0.261800	799
CCFEE5311_005547-T1	CCFEE5311_005902-T1	3450	0.054770	0.419799	0.130467	1331.755535	456.244465	3.113656	0.443744	596
CCFEE5311_005562-T1	CCFEE5311_005916-T1	4758	0.069761	0.375809	0.185629	1868.669493	669.330507	2.097923	0.451420	928
CCFEE5311_005573-T1	CCFEE5311_013958-T1	7635	0.034501	0.170071	0.202864	2777.198912	1074.801088	3.737657	0.216985	1299
CCFEE5311_005578-T1	CCFEE5311_013953-T1	5948	0.038153	0.216094	0.176558	2179.632347	739.367653	2.984801	0.249674	1030
CCFEE5311_005240-T1	CCFEE5311_007300-T1	12849	0.044371	0.325218	0.136434	4488.816240	1745.183760	2.504900	0.368978	2112
CCFEE5311_005585-T1	CCFEE5311_013945-T1	7820	0.020234	0.255421	0.079218	2758.389960	946.610040	4.289500	0.240970	1253
CCFEE5311_005604-T1	CCFEE5311_013925-T1	4566	0.036250	0.348338	0.104066	1675.714994	565.285006	2.948092	0.344920	765
CCFEE5311_005674-T1	CCFEE5311_011151-T1	3894	0.034367	0.157930	0.217611	1480.063066	409.936934	2.969796	0.183504	633
CCFEE5311_005695-T1	CCFEE5311_013428-T1	7355	0.013596	0.287767	0.047247	2549.205095	888.794905	2.997389	0.253425	1146
CCFEE5311_005703-T1	CCFEE5311_013416-T1	4150	0.016063	0.452764	0.035479	1511.052840	360.947160	4.065530	0.300795	628
CCFEE5311_005710-T1	CCFEE5311_006833-T1	6110	0.010461	0.349589	0.029924	2342.753553	489.246447	2.233196	0.207143	944
CCFEE5311_005816-T1	CCFEE5311_014888-T1	4203	0.006172	0.417842	0.014770	1464.617903	452.382097	3.033123	0.309958	639
CCFEE5311_005923-T1	CCFEE5311_009294-T1	6058	0.019547	0.153144	0.127636	2137.053292	703.946708	3.813530	0.157949	948
CCFEE5311_005986-T1	CCFEE5311_008581-T1	7531	0.005510	0.272358	0.020231	2550.362353	899.637647	3.976032	0.225283	1150
CCFEE5311_005993-T1	CCFEE5311_014557-T1	2544	0.025340	0.265425	0.095470	963.545617	341.454383	1.948767	0.264475	499
CCFEE5311_006063-T1	CCFEE5311_006342-T1	6192	0.018110	0.170204	0.106400	2292.992315	620.007685	3.040109	0.151445	983
CCFEE5311_006195-T1	CCFEE5311_007015-T1	2148	0.050517	0.316342	0.159690	810.112029	275.887971	3.422219	0.354141	387
CCFEE5311_006249-T1	CCFEE5311_009578-T1	7552	0.013463	0.259576	0.051866	2736.135208	857.864792	2.738949	0.216626	1204
CCFEE5311_006322-T1	CCFEE5311_012932-T1	6027	0.014375	0.256143	0.056120	2353.999032	466.000968	2.297252	0.162980	952
CCFEE5311_006332-T1	CCFEE5311_012922-T1	3550	0.032841	0.288093	0.113994	1292.322254	345.677746	2.190647	0.260125	546
CCFEE5311_006450-T1	CCFEE5311_009659-T1	5898	0.048073	0.125035	0.384473	2187.969026	893.030974	3.747025	0.211141	1121
CCFEE5311_006513-T1	CCFEE5311_014959-T1	5105	0.043456	0.241310	0.180084	1874.663885	654.336115	3.529062	0.283942	856
CCFEE5311_006515-T1	CCFEE5311_014957-T1	3486	0.058006	0.167425	0.346457	1267.116298	466.883702	2.229857	0.262401	590
CCFEE5311_006535-T1	CCFEE5311_014360-T1	5633	0.044186	0.341902	0.129235	2049.519030	707.480970	4.495638	0.361750	919
CCFEE5311_006552-T1	CCFEE5311_014340-T1	5174	0.045643	0.302848	0.150711	1852.340616	748.659384	2.329497	0.359026	889
CCFEE5311_006682-T1	CCFEE5311_014591-T1	1310	0.016717	0.365367	0.045755	483.922547	143.077453	1.735321	0.288831	209
CCFEE5311_006714-T1	CCFEE5311_008104-T1	3984	0.027380	0.264405	0.103555	1397.533161	525.466839	4.325655	0.276444	649
CCFEE5311_006631-T1	CCFEE5311_011141-T1	10253	0.029551	0.360336	0.082009	3697.683925	1330.316075	4.183889	0.351211	1698
CCFEE5311_006686-T1	CCFEE5311_014595-T1	10056	0.034235	0.228476	0.149840	3550.976906	1477.023094	3.687755	0.273886	1676
CCFEE5311_006994-T1	CCFEE5311_011696-T1	3785	0.006853	0.400615	0.017105	1466.188283	261.811717	2.011488	0.199536	576
CCFEE5311_007023-T1	CCFEE5311_010603-T1	3588	0.017076	0.406246	0.042033	1327.891981	307.108019	1.440862	0.270525	572
CCFEE5311_007085-T1	CCFEE5311_011901-T1	4141	0.020796	0.316992	0.065604	1489.811131	538.188869	5.776448	0.298200	690
CCFEE5311_007748-T1	CCFEE5311_008358-T1	4074	0.010058	0.161962	0.062098	1501.800347	583.199653	2.141120	0.157641	947
CCFEE5311_007779-T1	CCFEE5311_013461-T1	4844	0.019294	0.294260	0.065569	1760.167410	522.832590	3.038337	0.246794	772
CCFEE5311_007800-T1	CCFEE5311_016036-T1	3294	0.089105	0.333487	0.267192	1383.967300	440.032700	2.643197	0.444184	628
CCFEE5311_007802-T1	CCFEE5311_016038-T1	-542	0.067910	0.330043	0.205760	239.591214	84.408786	3.550149	0.408603	675
CCFEE5311_007832-T1	CCFEE5311_016067-T1	6776	0.030617	0.420330	0.072840	2589.941244	788.058756	2.052556	0.364602	1164
CCFEE5311_007854-T1	CCFEE5311_016086-T1	5283	0.047927	0.141340	0.339091	1978.874308	667.125692	3.212224	0.214438	897
CCFEE5311_007864-T1	CCFEE5311_016099-T1	4730	0.026641	0.186488	0.142857	1719.850304	536.149696	3.476466	0.193889	773
CCFEE5311_007962-T1	CCFEE5311_010652-T1	2815	0.050548	0.334534	0.151099	1146.423387	353.576613	2.260953	0.352466	580
CCFEE5311_008154-T1	CCFEE5311_010326-T1	2342	0.030091	0.368159	0.081735	898.580428	229.419572	2.251454	0.296549	376
CCFEE5311_008326-T1	CCFEE5311_011209-T1	2690	0.020125	0.274318	0.073363	932.790675	318.209325	3.350362	0.254347	417
CCFEE5311_008330-T1	CCFEE5311_011205-T1	1770	0.032222	0.362037	0.089002	665.915934	174.084066	1.845193	0.301721	280
CCFEE5311_008393-T1	CCFEE5311_008681-T1	3844	0.024643	0.253719	0.097129	1403.235044	390.764956	3.175088	0.223621	599
CCFEE5311_008522-T1	CCFEE5311_015150-T1	6311	0.017911	0.345184	0.051889	2317.790960	706.209040	4.004264	0.283022	1031
CCFEE5311_008716-T1	CCFEE5311_014904-T1	5075	0.015584	0.275676	0.056531	1947.497735	632.502265	5.033913	0.238042	1000
CCFEE5311_008819-T1	CCFEE5311_015522-T1	3909	0.011781	0.318565	0.036981	1340.983697	456.016303	3.504952	0.268896	599
CCFEE5311_008851-T1	CCFEE5311_015558-T1	3236	0.023342	0.277862	0.084007	1080.876473	425.123527	2.607315	0.285569	505
CCFEE5311_008015-T1	CCFEE5311_010465-T1	10951	0.044840	0.291165	0.154003	4044.083309	1457.916691	3.534816	0.330333	1855
CCFEE5311_008873-T1	CCFEE5311_015580-T1	3147	0.016409	0.187308	0.087604	1110.073014	314.926986	3.509173	0.162534	477
CCFEE5311_008874-T1	CCFEE5311_011377-T1	3422	0.034938	0.228541	0.152874	1278.201962	422.798038	4.382924	0.249179	586
CCFEE5311_008884-T1	CCFEE5311_011391-T1	4403	0.036282	0.357167	0.101584	1707.009386	536.990614	2.176121	0.339211	771
CCFEE5311_008980-T1	CCFEE5311_015446-T1	8486	0.035594	0.371721	0.095756	3084.371357	1130.628643	2.584155	0.377270	1409
CCFEE5311_009106-T1	CCFEE5311_017226-T1	6030	0.074398	0.199996	0.371999	2285.842578	930.157422	3.404480	0.332173	1104
CCFEE5311_008990-T1	CCFEE5311_015436-T1	8477	0.052287	0.163067	0.320647	3133.490030	1216.509970	3.799037	0.249802	1460
CCFEE5311_009114-T1	CCFEE5311_017234-T1	8275	0.066936	0.415565	0.161072	3200.695073	1161.304927	2.976999	0.479257	1485
CCFEE5311_009137-T1	CCFEE5311_012477-T1	4065	0.015090	0.081589	0.184947	1408.091422	559.908578	8.213680	0.102027	657
CCFEE5311_009149-T1	CCFEE5311_013291-T1	5754	0.014667	0.222558	0.065902	2031.245245	686.754755	2.352163	0.201584	906
CCFEE5311_009301-T1	CCFEE5311_014282-T1	3718	0.021253	0.248354	0.085575	1289.332464	387.667536	2.764661	0.221254	563
CCFEE5311_009332-T1	CCFEE5311_017084-T1	8565	0.009146	0.227055	0.040281	2916.069520	1049.930480	3.704774	0.200501	1337
CCFEE5311_009358-T1	CCFEE5311_014080-T1	3751	0.014076	0.511102	0.027541	1434.785720	341.214280	3.607082	0.328702	643
CCFEE5311_009371-T1	CCFEE5311_014066-T1	3320	0.016509	0.261727	0.063076	1287.547377	362.452623	7.500057	0.211126	607
CCFEE5311_009376-T1	CCFEE5311_014061-T1	3138	0.021573	0.356589	0.060499	1223.076324	261.923676	3.041678	0.241990	499
CCFEE5311_009404-T1	CCFEE5311_014668-T1	4379	0.013990	0.253703	0.055144	1469.097838	462.902162	4.721402	0.214274	646
CCFEE5311_009420-T1	CCFEE5311_014650-T1	5979	0.036478	0.422245	0.086390	2253.050034	644.949966	2.700542	0.366991	986
CCFEE5311_009425-T1	CCFEE5311_014645-T1	7200	0.019385	0.300979	0.064407	2614.121547	829.878453	3.541516	0.261717	1155
CCFEE5311_009593-T1	CCFEE5311_009863-T1	4972	0.010692	0.382629	0.027942	1744.383201	592.616799	8.479685	0.315022	803
CCFEE5311_009194-T1	CCFEE5311_013663-T1	9458	0.019805	0.355469	0.055714	3421.056805	1183.943195	2.725370	0.318311	1614
CCFEE5311_009707-T1	CCFEE5311_009843-T1	3971	0.026407	0.262988	0.100411	1433.126699	330.873301	2.308632	0.212347	588
CCFEE5311_009737-T1	CCFEE5311_013976-T1	5056	0.046408	0.307595	0.150874	1837.146971	652.853029	4.819147	0.344666	830
CCFEE5311_009319-T1	CCFEE5311_009993-T1	9654	0.018796	0.287635	0.065346	3475.492465	1090.507535	2.383024	0.249010	1592
CCFEE5311_009779-T1	CCFEE5311_017037-T1	5610	0.017217	0.334187	0.051520	1948.907295	697.092705	2.232575	0.302171	882
CCFEE5311_010145-T1	CCFEE5311_010189-T1	3988	0.011025	0.153854	0.071659	1370.886964	456.113036	3.560504	0.140048	609
CCFEE5311_010196-T1	CCFEE5311_017672-T1	7031	0.023038	0.395752	0.058214	2557.993895	790.006105	2.707586	0.332956	1118
CCFEE5311_010307-T1	CCFEE5311_012449-T1	3387	0.108792	0.360201	0.302031	1490.737659	450.262341	1.972475	0.501337	682
CCFEE5311_010429-T1	CCFEE5311_011776-T1	5187	0.030693	0.216044	0.142067	1863.200682	704.799318	3.293694	0.244689	861
CCFEE5311_010435-T1	CCFEE5311_011770-T1	4149	0.121469	0.604286	0.201013	2126.621850	441.378150	1.662425	0.613361	952
CCFEE5311_010627-T1	CCFEE5311_012902-T1	2732	0.040632	0.345878	0.117474	974.816682	393.183318	3.369671	0.385091	486
CCFEE5311_010705-T1	CCFEE5311_014857-T1	4539	0.025794	0.317792	0.081166	1580.705205	612.294795	5.303638	0.321963	734
CCFEE5311_010721-T1	CCFEE5311_014873-T1	1385	0.027087	0.340829	0.079474	489.125235	167.874765	3.195530	0.321761	219
CCFEE5311_010804-T1	CCFEE5311_012894-T1	4695	0.094021	0.379870	0.247509	1976.179052	729.820948	2.896815	0.513347	907
CCFEE5311_010806-T1	CCFEE5311_012896-T1	3452	0.022133	0.435717	0.050798	1284.373860	347.626140	3.170086	0.330688	544
CCFEE5311_010875-T1	CCFEE5311_015429-T1	8167	0.023181	0.303705	0.076328	2982.602144	848.397856	4.001342	0.255915	1291
CCFEE5311_010876-T1	CCFEE5311_015430-T1	1887	0.011295	0.346161	0.032629	892.601802	232.398198	3.810988	0.241410	683
CCFEE5311_011047-T1	CCFEE5311_011238-T1	2970	0.014785	0.347810	0.042510	1025.392022	282.607978	3.639295	0.260218	436
CCFEE5311_011312-T1	CCFEE5311_015302-T1	2087	0.036914	0.351869	0.104907	780.016151	224.983849	1.770935	0.322263	339
CCFEE5311_011326-T1	CCFEE5311_013285-T1	6731	0.021705	0.295709	0.073400	2385.511083	887.488917	3.229787	0.288008	1097
CCFEE5311_011373-T1	CCFEE5311_011476-T1	1845	0.011227	0.345418	0.032503	673.155241	154.844759	2.647315	0.221173	277
CCFEE5311_011717-T1	CCFEE5311_015724-T1	5753	0.035951	0.200464	0.179340	2138.694830	690.305170	2.727707	0.228282	958
CCFEE5311_011718-T1	CCFEE5311_015725-T1	6794	0.048104	0.278127	0.172957	2526.548602	974.451398	3.665811	0.336382	1217
CCFEE5311_011729-T1	CCFEE5311_015736-T1	3463	0.027196	0.213857	0.127169	1199.912557	465.087443	4.183057	0.238009	557
CCFEE5311_011807-T1	CCFEE5311_013342-T1	3075	0.040562	0.471708	0.085989	1211.717588	312.282412	0.948290	0.386723	512
CCFEE5311_011833-T1	CCFEE5311_016528-T1	4684	0.027863	0.281770	0.098886	2332.525999	706.474001	2.922963	0.260666	1827
CCFEE5311_011848-T1	CCFEE5311_016513-T1	7808	0.023280	0.334375	0.069623	2809.244611	982.755389	4.154374	0.311716	1279
CCFEE5311_011966-T1	CCFEE5311_013128-T1	5855	0.011569	0.255596	0.045262	2047.865143	622.134857	4.959102	0.205288	890
CCFEE5311_012004-T1	CCFEE5311_015479-T1	3014	0.011717	0.139992	0.083699	1033.199975	406.800025	4.138826	0.143864	499
CCFEE5311_012019-T1	CCFEE5311_012263-T1	2764	0.031577	0.354149	0.089164	1116.427059	341.572941	2.524569	0.321443	588
CCFEE5311_012046-T1	CCFEE5311_015270-T1	2610	0.014636	0.411601	0.035558	931.552560	301.447440	1.579619	0.335061	411
CCFEE5311_012248-T1	CCFEE5311_012390-T1	3253	0.010830	0.290825	0.037238	1162.800592	304.199408	2.565483	0.206670	495
CCFEE5311_012340-T1	CCFEE5311_017453-T1	2468	0.019878	0.200979	0.098906	918.658444	317.341556	3.365662	0.199126	556
CCFEE5311_012347-T1	CCFEE5311_017446-T1	4768	0.022811	0.209529	0.108869	1737.460894	605.539106	3.809819	0.213203	788
CCFEE5311_012362-T1	CCFEE5311_017432-T1	4911	0.023917	0.552730	0.043271	1848.044283	455.955717	1.198386	0.385703	799
CCFEE5311_012487-T1	CCFEE5311_017358-T1	6281	0.007752	0.221158	0.035054	2117.965857	738.034143	2.585603	0.188699	952
CCFEE5311_012712-T1	CCFEE5311_014514-T1	6541	0.044329	0.210361	0.210727	2259.712119	932.287881	3.460900	0.278465	1070
CCFEE5311_012786-T1	CCFEE5311_014984-T1	8708	0.042041	0.281872	0.149149	2994.149859	1160.850141	4.158264	0.327139	1385
CCFEE5311_013143-T1	CCFEE5311_017368-T1	3846	0.009696	0.482336	0.020101	1349.610940	345.389060	2.020186	0.318016	599
CCFEE5311_013148-T1	CCFEE5311_015598-T1	5162	0.133419	0.351067	0.380038	2329.912950	811.087050	2.653698	0.568864	1119
CCFEE5311_013311-T1	CCFEE5311_015384-T1	3173	0.139238	0.451541	0.308362	1442.112146	420.887854	2.396000	0.629380	638
CCFEE5311_013561-T1	CCFEE5311_014381-T1	1731	0.011986	0.160793	0.074541	588.800163	212.199837	2.369661	0.154223	270
CCFEE5311_013899-T1	CCFEE5311_014899-T1	4041	0.023975	0.379162	0.063232	1464.850974	512.149026	3.898551	0.347963	659
CCFEE5311_014034-T1	CCFEE5311_015499-T1	1956	0.059177	0.340397	0.173848	796.849128	220.150872	1.049676	0.360159	351
CCFEE5311_014051-T1	CCFEE5311_015515-T1	1412	0.031264	0.346113	0.090327	507.104175	191.895825	4.380817	0.353097	233
CCFEE5311_014334-T1	CCFEE5311_014411-T1	4162	0.005648	0.546112	0.010343	1599.394579	278.605421	1.134290	0.257482	627
CCFEE5311_015184-T1	CCFEE5311_017659-T1	2749	0.002969	0.399065	0.007440	1012.548601	235.451399	2.349532	0.233093	418
CCFEE5311_015692-T1	CCFEE5311_016972-T1	3093	0.053338	0.303533	0.175725	1032.725744	476.274256	4.018047	0.396917	507
CCFEE5311_015933-T1	CCFEE5311_017756-T1	1696	0.007531	0.393525	0.019138	667.345809	151.654191	2.140827	0.237017	337
CCFEE5311_016188-T1	CCFEE5311_016706-T1	7565	0.027900	0.197876	0.140997	2606.772802	981.227198	4.563377	0.223152	1199
CCFEE5311_016195-T1	CCFEE5311_016722-T1	4298	0.017692	0.294120	0.060152	1545.782407	458.217593	3.173144	0.242693	668
CCFEE5311_015943-T1	CCFEE5311_017746-T1	5377	0.024507	0.349001	0.070221	1972.140657	649.859343	4.164609	0.314798	942
CCFEE5311_016197-T1	CCFEE5311_016720-T1	8129	0.029112	0.326187	0.089250	3227.498653	936.501347	3.733776	0.287777	1419
CCFEE5311_000007-T1	CCFEE5311_006808-T1	5430	0.099993	0.169392	0.590306	2260.840337	892.159663	3.289346	0.358891	1169
CCFEE5311_000010-T1	CCFEE5311_006805-T1	1983	0.025753	0.399866	0.064405	744.601600	227.398400	4.012720	0.339830	325
CCFEE5311_000011-T1	CCFEE5311_006804-T1	2848	0.050450	0.326442	0.154545	1047.201978	365.798022	2.885557	0.365697	478
CCFEE5311_000018-T1	CCFEE5311_006798-T1	1821	0.024522	0.216435	0.113300	643.659864	232.340136	3.763376	0.226269	292
CCFEE5311_000039-T1	CCFEE5311_006777-T1	2579	0.022344	0.293578	0.076109	954.265510	254.734490	2.652773	0.238478	403
CCFEE5311_000050-T1	CCFEE5311_006766-T1	4652	0.030099	0.155794	0.193200	1950.387018	785.612982	3.393091	0.198574	1400
CCFEE5311_000081-T1	CCFEE5311_006740-T1	2716	0.053023	0.204870	0.258811	1087.694163	382.305837	1.604685	0.277542	604
CCFEE5311_000099-T1	CCFEE5311_010222-T1	5172	0.054945	0.230929	0.237931	1777.874334	820.125666	3.481974	0.331498	899
CCFEE5311_000135-T1	CCFEE5311_007486-T1	4037	0.026247	0.298054	0.088062	1512.940681	407.059319	2.322763	0.251619	644
CCFEE5311_000180-T1	CCFEE5311_008349-T1	3902	0.079766	0.189901	0.420039	1492.928165	580.071835	3.586982	0.331752	693
CCFEE5311_000220-T1	CCFEE5311_010764-T1	2905	0.003653	0.372813	0.009798	1097.781032	246.218968	2.192900	0.213847	469
CCFEE5311_014186-T1	CCFEE5311_016883-T1	7326	0.041220	0.319646	0.128956	3310.836134	1213.163866	2.679055	0.347650	2439
CCFEE5311_000248-T1	CCFEE5311_010732-T1	1795	0.013780	0.314726	0.043783	696.115132	155.884868	3.041842	0.206525	284
CCFEE5311_000250-T1	CCFEE5311_010730-T1	3086	0.081703	0.274602	0.297531	1301.080078	519.919922	3.038285	0.410334	771
CCFEE5311_000246-T1	CCFEE5311_010734-T1	10465	0.003225	0.371075	0.008691	4040.037702	816.962298	1.599360	0.195295	1622
CCFEE5311_000257-T1	CCFEE5311_005827-T1	7893	0.024929	0.266826	0.093428	2739.658719	1058.341281	5.471013	0.277006	1295
CCFEE5311_000259-T1	CCFEE5311_003323-T1	3657	0.021808	0.236043	0.092388	1259.055946	495.944054	6.111685	0.247045	585
CCFEE5311_000267-T1	CCFEE5311_003316-T1	2636	0.021906	0.170318	0.128616	981.331269	317.668731	3.496137	0.174599	435
